1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (35%) Temper rod","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
1.7,0.034,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (35%) Temper rod","['Silver, Ag', '>= 0.034 %', '>= 0.034 %', 'Min 10 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
1.7,0.034,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, H80 (15%) Temper shapes","['Silver, Ag', '>= 0.034 %', '>= 0.034 %', 'Min 10 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
1.7,0.034,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, M30 Temper shapes","['Silver, Ag', '>= 0.034 %', '>= 0.034 %', 'Min 10 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
2.75,0.055,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, OSO25 Temper flat products","['Silver, Ag', '>= 0.055 %', '>= 0.055 %', 'Min 16 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
2.75,0.055,"Fire-refined Tough Pitch Copper with Silver, UNS C12900 OSO50 Temper rod, shapes","['Silver, Ag', '>= 0.055 %', '>= 0.055 %', 'Min 16 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
2.75,0.055,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H00 Temper flat products","['Silver, Ag', '>= 0.055 %', '>= 0.055 %', 'Min 16 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '250 MPa', '36300 psi', '']","['Tensile Strength, Yield', '195 MPa@Strain 0.500 %', '28300 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
2.75,0.055,"Fire-refined Tough Pitch Copper with Silver, UNS C12900, H02 Temper flat products","['Silver, Ag', '>= 0.055 %', '>= 0.055 %', 'Min 16 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '290 MPa', '42100 psi', '']","['Tensile Strength, Yield', '250 MPa@Strain 0.500 %', '36300 psi@Strain 0.500 %', '']","['Elongation at Break', '14 %', '14 %', 'In 50 mm']"
